schoolid,math,ses,mses,sector
56,-0.57,-2.13,-0.42,0
56,23.86,0.28,-0.42,0
56,19.36,0.2,-0.42,0
56,8.05,-0.19,-0.42,0
56,23.91,0.48,-0.42,0
56,9.43,-0.92,-0.42,0
56,14.48,-0.57,-0.42,0
56,5.9,-1.5,-0.42,0
56,17.32,0.83,-0.42,0
56,-2.56,-1.05,-0.42,0
56,19.72,0.46,-0.42,0
56,11.52,0.21,-0.42,0
56,21.96,1.06,-0.42,0
56,10.91,-1.07,-0.42,0
56,1.24,-1.13,-0.42,0
56,8.49,-0.81,-0.42,0
56,3.12,-1.21,-0.42,0
56,0.07,-0.34,-0.42,0
56,4.42,-1.22,-0.42,0
56,18.03,0,-0.42,0
56,13.74,-1.31,-0.42,0
56,4.52,-0.32,-0.42,0
56,20.58,-0.42,-0.42,0
56,8.49,-1.21,-0.42,0
56,1.25,-1.06,-0.42,0
56,1.32,0.94,-0.42,0
56,16.71,0.48,-0.42,0
56,21.51,1.26,-0.42,0
56,3.44,-0.51,-0.42,0
56,22.89,-1.16,-0.42,0
56,-0.17,-0.54,-0.42,0
56,5.65,-0.96,-0.42,0
57,8.29,-0.9,0.15,1
57,22.81,0.43,0.15,1
57,10.29,0.79,0.15,1
57,8.57,-0.18,0.15,1
57,9.14,1.18,0.15,1
57,10.04,0.64,0.15,1
57,24.13,0.59,0.15,1
57,16.83,-0.53,0.15,1
57,21.07,0.98,0.15,1
57,10.88,0.39,0.15,1
57,9.55,-0.32,0.15,1
57,16.25,1.07,0.15,1
57,17.07,-0.18,0.15,1
57,11.13,0.05,0.15,1
57,9.48,0.5,0.15,1
57,12.11,-1.22,0.15,1
57,17.65,1.13,0.15,1
57,9.79,-0.85,0.15,1
57,13,0.77,0.15,1
57,8.95,-0.07,0.15,1
57,16,-1.45,0.15,1
57,23.37,0.23,0.15,1
57,16.16,-0.77,0.15,1
57,21.92,0.2,0.15,1
57,20.12,0.16,0.15,1
57,23.44,1.02,0.15,1
57,17.73,0.95,0.15,1
57,10.11,0.42,0.15,1
57,20.32,0.81,0.15,1
57,13.4,0.53,0.15,1
57,13.7,-1.21,0.15,1
57,12.42,0.34,0.15,1
57,16.26,0.31,0.15,1
57,20.58,0.1,0.15,1
57,22.37,-0.58,0.15,1
57,12.05,0.14,0.15,1
57,18.18,-0.29,0.15,1
57,20.31,0.9,0.15,1
57,12.18,0.15,0.15,1
57,24.62,-0.39,0.15,1
57,11.72,0.45,0.15,1
57,12.01,0.21,0.15,1
57,15.51,0.68,0.15,1
57,21.2,-0.12,0.15,1
57,23.05,-0.73,0.15,1
57,22.28,-0.55,0.15,1
57,19.69,-0.11,0.15,1
57,18.33,0.81,0.15,1
57,14.05,-0.96,0.15,1
57,22.74,0.61,0.15,1
57,8.68,0.94,0.15,1
57,14.4,-0.54,0.15,1
57,18.63,0.66,0.15,1
57,22.86,0.55,0.15,1
58,0.79,0.04,0.13,0
58,7.29,0.71,0.13,0
58,2.54,0.11,0.13,0
58,16.82,-0.01,0.13,0
58,13.39,-0.07,0.13,0
58,15.85,0.76,0.13,0
58,10.85,0.16,0.13,0
58,5.29,-0.14,0.13,0
58,4.72,-0.35,0.13,0
58,5.82,-0.05,0.13,0
58,4.77,-0.41,0.13,0
58,15.77,-0.47,0.13,0
58,22.84,-0.36,0.13,0
58,2.88,-0.21,0.13,0
58,11.29,0.19,0.13,0
58,3.63,0.38,0.13,0
58,6.22,-0.29,0.13,0
58,18.37,-0.92,0.13,0
58,14.73,-0.28,0.13,0
58,23.74,-0.24,0.13,0
58,14.77,-0.12,0.13,0
58,18.47,0.77,0.13,0
58,19.28,0.39,0.13,0
58,12.54,1.17,0.13,0
58,5.92,0.55,0.13,0
58,8.14,-0.63,0.13,0
58,19.74,0.51,0.13,0
58,22.06,0.97,0.13,0
58,9.18,0.64,0.13,0
58,21.43,0.79,0.13,0
58,13.28,-0.12,0.13,0
58,7.56,-0.68,0.13,0
58,6.37,0.54,0.13,0
58,13.39,0.99,0.13,0
58,19.85,-0.3,0.13,0
58,8.64,0.3,0.13,0
58,6.1,0.57,0.13,0
58,24.08,1.15,0.13,0
58,14.7,-0.06,0.13,0
58,5.11,-0.36,0.13,0
58,11.74,-0.47,0.13,0
59,14.54,-0.5,-0.22,0
59,13.42,-0.8,-0.22,0
59,9.41,-0.55,-0.22,0
59,0.49,-0.37,-0.22,0
59,9.09,-0.95,-0.22,0
59,14.43,-0.54,-0.22,0
59,9.09,-0.99,-0.22,0
59,11.49,-0.39,-0.22,0
59,10.61,-0.86,-0.22,0
59,9.66,-0.68,-0.22,0
59,14.81,-0.21,-0.22,0
59,23.66,1.08,-0.22,0
59,10.79,-0.81,-0.22,0
59,22.68,0.5,-0.22,0
59,15.04,-0.63,-0.22,0
59,15.24,0.55,-0.22,0
59,12.92,0.78,-0.22,0
59,18,-0.25,-0.22,0
59,1.92,0.59,-0.22,0
59,23.7,0.23,-0.22,0
59,21.39,-0.37,-0.22,0
59,-0.05,-1.33,-0.22,0
59,11.38,-0.2,-0.22,0
59,7.94,-0.97,-0.22,0
59,9.01,0.27,-0.22,0
59,3.69,0.1,-0.22,0
59,15.01,-0.71,-0.22,0
59,8.2,-1.05,-0.22,0
59,0.02,-0.78,-0.22,0
59,17.08,0.45,-0.22,0
59,11.2,-0.29,-0.22,0
59,19.42,-0.04,-0.22,0
59,2.91,-0.28,-0.22,0
59,3.2,-0.21,-0.22,0
59,7.26,1.13,-0.22,0
59,16.35,-0.16,-0.22,0
59,19.65,0.32,-0.22,0
59,20.52,-0.28,-0.22,0
59,10.31,0.75,-0.22,0
59,2.56,-0.21,-0.22,0
59,19.96,-0.54,-0.22,0
59,19.14,-1.13,-0.22,0
59,5.92,-0.83,-0.22,0
59,3.04,-0.69,-0.22,0
59,13.35,-0.44,-0.22,0
59,19.06,-0.29,-0.22,0
59,-1.48,-0.36,-0.22,0
59,15.8,1.03,-0.22,0
59,5.25,-0.5,-0.22,0
59,19.61,1.28,-0.22,0
59,20.99,-0.17,-0.22,0
59,17.15,-0.51,-0.22,0
60,23.34,0,0.37,1
60,3.16,0.08,0.37,1
60,13.57,0.5,0.37,1
60,8.77,-0.3,0.37,1
60,5.09,0.39,0.37,1
60,12.85,-0.49,0.37,1
60,17.03,0.29,0.37,1
60,4.88,0.91,0.37,1
60,15.75,0.7,0.37,1
60,8.69,-0.99,0.37,1
60,21.47,-1.4,0.37,1
60,22.8,-0.49,0.37,1
60,16.3,-0.19,0.37,1
60,22.71,1.45,0.37,1
60,9.99,0.07,0.37,1
60,16.87,0.83,0.37,1
60,12.15,0.59,0.37,1
60,13.84,-0.09,0.37,1
60,21.68,0.11,0.37,1
60,14.91,0.19,0.37,1
60,9.53,1.06,0.37,1
60,21.61,0.4,0.37,1
60,17.04,0.75,0.37,1
60,19.99,0.73,0.37,1
60,10.86,0.15,0.37,1
60,9.95,-0.12,0.37,1
60,13.72,0.13,0.37,1
60,18.6,1.27,0.37,1
60,19.8,-0.05,0.37,1
60,22.91,1.1,0.37,1
60,24.48,0.46,0.37,1
60,-0.43,0.02,0.37,1
60,8.53,0.91,0.37,1
60,13.49,1.42,0.37,1
60,15.83,0.81,0.37,1
60,14.08,-0.18,0.37,1
60,14.27,0.53,0.37,1
60,16.17,1.12,0.37,1
60,4.84,0.83,0.37,1
60,16.59,0.93,0.37,1
60,15.21,-0.65,0.37,1
60,15.1,0.29,0.37,1
60,13.06,1.31,0.37,1
60,17.33,0.17,0.37,1
60,22.44,0.84,0.37,1
60,16.92,0.7,0.37,1
60,16.5,0.68,0.37,1
60,16.33,0.45,0.37,1
60,16.34,-0.11,0.37,1
60,11.75,0.05,0.37,1
60,18.6,0.25,0.37,1
60,10.21,1.08,0.37,1
60,8.74,-0.23,0.37,1
61,19.01,-0.69,-0.09,0
61,2.65,-1.77,-0.09,0
61,-1.23,-1.07,-0.09,0
61,12.77,-1.71,-0.09,0
61,3.36,-0.54,-0.09,0
61,18.26,0.5,-0.09,0
61,11.66,0.38,-0.09,0
61,22.52,-0.41,-0.09,0
61,20.15,-1.05,-0.09,0
61,8.88,-0.41,-0.09,0
61,14.61,-0.43,-0.09,0
61,2.91,-1.22,-0.09,0
61,14.05,0.17,-0.09,0
61,7.24,-0.53,-0.09,0
61,-1.78,0.14,-0.09,0
61,7.32,1.29,-0.09,0
61,18.06,1.22,-0.09,0
61,19.49,0.32,-0.09,0
61,4.18,0.1,-0.09,0
61,4.72,0.98,-0.09,0
61,-0.56,-0.25,-0.09,0
61,1.12,-1.37,-0.09,0
61,16.96,0.62,-0.09,0
61,12.14,-1.31,-0.09,0
61,10.33,0.98,-0.09,0
61,12.91,0.43,-0.09,0
61,14.81,0.06,-0.09,0
61,8.46,-0.71,-0.09,0
61,5.55,-0.14,-0.09,0
61,10.87,-0.26,-0.09,0
61,5.38,0.7,-0.09,0
61,8.96,-1.09,-0.09,0
61,10.09,1.22,-0.09,0
61,23.72,0.22,-0.09,0
61,13.26,-1.21,-0.09,0
61,6.29,0,-0.09,0
61,22.46,0.74,-0.09,0
61,24.48,1.37,-0.09,0
61,1.51,-1.62,-0.09,0
61,4.17,-1.38,-0.09,0
61,21.45,0.3,-0.09,0
61,0.98,-0.23,-0.09,0
61,22.72,1.01,-0.09,0
61,-1.65,-0.21,-0.09,0
61,20.68,1.36,-0.09,0
61,17.53,1.22,-0.09,0
62,19.71,-0.27,0.41,1
62,19.67,0.93,0.41,1
62,18.51,0.24,0.41,1
62,22.73,0.81,0.41,1
62,11.43,-0.01,0.41,1
62,23.17,0.73,0.41,1
62,18.27,1.37,0.41,1
62,23.06,0.75,0.41,1
62,18.58,0.85,0.41,1
62,22.92,0.77,0.41,1
62,14.31,1.28,0.41,1
62,22.96,0.23,0.41,1
62,9.21,1.07,0.41,1
62,12.06,0.46,0.41,1
62,15.3,1.08,0.41,1
62,15.21,1.2,0.41,1
62,16,0.7,0.41,1
62,13.68,-0.33,0.41,1
62,24.36,0.45,0.41,1
62,14.15,0.21,0.41,1
62,23.47,0.89,0.41,1
62,4.54,-0.99,0.41,1
62,20.67,0.29,0.41,1
62,10.08,-0.48,0.41,1
62,4.65,0.01,0.41,1
62,3.45,-0.11,0.41,1
62,14.5,0.79,0.41,1
62,2.25,-0.1,0.41,1
62,16,0.51,0.41,1
62,5.66,0.95,0.41,1
62,6.16,0.8,0.41,1
62,14.27,1.13,0.41,1
62,11.84,-0.5,0.41,1
62,11.21,0.83,0.41,1
62,14.67,0.78,0.41,1
62,9.3,0.98,0.41,1
62,3.46,0.94,0.41,1
62,12.37,0.62,0.41,1
62,18.71,1.06,0.41,1
62,18.87,0.79,0.41,1
62,22.68,-0.34,0.41,1
62,17.5,-0.55,0.41,1
62,20.43,0.41,0.41,1
62,22.49,0.31,0.41,1
62,16.38,-1.06,0.41,1
62,17.77,1.2,0.41,1
62,12.21,-0.48,0.41,1
62,19.45,1.02,0.41,1
62,6.24,-0.12,0.41,1
62,3.69,0.48,0.41,1
62,11.73,0.95,0.41,1
62,22.42,-0.59,0.41,1
62,5.96,-0.57,0.41,1
62,13.91,1.07,0.41,1
62,8.64,-0.34,0.41,1
62,3.32,0.25,0.41,1
62,-0.16,-0.42,0.41,1
62,19.43,0.13,0.41,1
62,15.45,1.26,0.41,1
62,12.78,0.53,0.41,1
62,18.19,0.25,0.41,1
62,9.95,0.37,0.41,1
62,22.24,-0.89,0.41,1
62,12.11,1.02,0.41,1
63,20.59,0.98,0.04,1
63,9.83,0.78,0.04,1
63,12.89,-0.12,0.04,1
63,6.96,0.14,0.04,1
63,20.71,0.49,0.04,1
63,21.58,0.22,0.04,1
63,12.63,0.03,0.04,1
63,18.33,0.61,0.04,1
63,11.4,-0.22,0.04,1
63,21.32,0.79,0.04,1
63,4.39,-0.3,0.04,1
63,12.53,0.91,0.04,1
63,15.02,-0.3,0.04,1
63,-2.02,0.13,0.04,1
63,3.36,-1.09,0.04,1
63,7.45,0.65,0.04,1
63,19.73,0.65,0.04,1
63,18.34,-0.34,0.04,1
63,19.59,-0.3,0.04,1
63,15.19,0.14,0.04,1
63,10.87,0.48,0.04,1
63,11.56,-1.2,0.04,1
63,3.32,-0.86,0.04,1
63,14.68,-0.18,0.04,1
63,7.97,-0.88,0.04,1
63,24.48,0.23,0.04,1
63,2.43,-0.19,0.04,1
63,20.17,-1.13,0.04,1
63,9.41,1.26,0.04,1
63,22.97,0.25,0.04,1
63,11.13,-0.75,0.04,1
63,9.25,-0.54,0.04,1
63,10.41,-0.28,0.04,1
63,10.58,0.84,0.04,1
63,-0.2,-0.96,0.04,1
63,1.36,-0.03,0.04,1
63,10.26,1.12,0.04,1
63,24.25,0.64,0.04,1
63,17.74,0.02,0.04,1
63,9.96,-0.63,0.04,1
63,8.26,0,0.04,1
63,7.51,-0.05,0.04,1
63,18.33,0.43,0.04,1
63,23.4,-0.12,0.04,1
64,19.21,0.52,-0.09,1
64,18.51,-0.22,-0.09,1
64,6.19,-0.3,-0.09,1
64,23.56,-0.45,-0.09,1
64,18.58,-0.42,-0.09,1
64,12.18,-0.9,-0.09,1
64,17.34,0,-0.09,1
64,13.12,0.24,-0.09,1
64,19.13,-0.18,-0.09,1
64,22.32,0.5,-0.09,1
64,21.98,-0.27,-0.09,1
64,4.43,-1.32,-0.09,1
64,14.98,0.54,-0.09,1
64,15.52,0.76,-0.09,1
64,21.61,-0.47,-0.09,1
64,3.03,-1.58,-0.09,1
64,13.44,-0.08,-0.09,1
64,22.95,-0.41,-0.09,1
64,18.89,-0.55,-0.09,1
64,18.23,-0.33,-0.09,1
64,17.98,-0.19,-0.09,1
64,20.38,1.24,-0.09,1
64,5.76,-0.04,-0.09,1
64,21.81,0.35,-0.09,1
64,6.13,-0.08,-0.09,1
64,18.23,-0.1,-0.09,1
64,1.5,-0.88,-0.09,1
64,17.31,-0.64,-0.09,1
64,4.58,0.7,-0.09,1
64,15.28,-1.14,-0.09,1
64,21.95,-0.3,-0.09,1
64,12.96,0.01,-0.09,1
64,13.73,0.3,-0.09,1
64,4.86,-0.08,-0.09,1
64,13.85,0.6,-0.09,1
64,19.25,0.66,-0.09,1
64,5.68,-0.92,-0.09,1
64,8.64,-0.57,-0.09,1
64,12.07,0.93,-0.09,1
64,12.1,-0.09,-0.09,1
64,5.66,0.43,-0.09,1
64,10.78,0.5,-0.09,1
64,20.01,0.48,-0.09,1
64,23.81,-0.06,-0.09,1
64,18.51,-0.51,-0.09,1
65,10.7,-0.77,-0.37,1
65,14.47,0.44,-0.37,1
65,12.77,0.29,-0.37,1
65,4.89,-0.21,-0.37,1
65,8.44,0.7,-0.37,1
65,2.47,0.71,-0.37,1
65,1.13,0.63,-0.37,1
65,14.5,-1.57,-0.37,1
65,16.06,-0.66,-0.37,1
65,0.28,-0.71,-0.37,1
65,0.18,0.29,-0.37,1
65,-1.85,0.72,-0.37,1
65,14.93,-1.57,-0.37,1
65,10.81,-0.29,-0.37,1
65,12.81,-0.75,-0.37,1
65,1.81,-1.35,-0.37,1
65,5.02,-0.01,-0.37,1
65,6.05,-0.9,-0.37,1
65,14.99,-0.9,-0.37,1
65,8.66,0.48,-0.37,1
65,8.51,0.01,-0.37,1
65,13.88,-0.39,-0.37,1
65,9.87,0.05,-0.37,1
65,11.87,-0.36,-0.37,1
65,8.17,-0.34,-0.37,1
65,0.77,-0.51,-0.37,1
65,11.79,-1.08,-0.37,1
65,2.51,-0.62,-0.37,1
65,7.29,-0.66,-0.37,1
65,6.55,-0.28,-0.37,1
65,1.01,-0.81,-0.37,1
65,5.01,-1.02,-0.37,1
65,11.7,0,-0.37,1
65,16.34,-0.58,-0.37,1
65,3.91,-0.68,-0.37,1
65,7.42,-0.58,-0.37,1
65,11.02,-0.07,-0.37,1
65,12.78,0.41,-0.37,1
65,8.85,-1.39,-0.37,1
65,7.54,-1.21,-0.37,1
65,20.47,0.98,-0.37,1
65,16.21,0.58,-0.37,1
65,16.65,-1.01,-0.37,1
65,2.69,-1.14,-0.37,1
65,3.02,0.83,-0.37,1
65,6.21,-0.67,-0.37,1
65,23.24,-1.24,-0.37,1
65,11.97,-1.05,-0.37,1
65,12.02,0.14,-0.37,1
65,13.47,-1,-0.37,1
65,14.53,0.4,-0.37,1
65,6.85,-1.29,-0.37,1
65,18.81,-0.55,-0.37,1
65,9.75,-0.43,-0.37,1
65,7.96,0.32,-0.37,1
65,17.52,-0.22,-0.37,1
65,13.1,0.62,-0.37,1
65,5.58,-1.52,-0.37,1
66,2.06,-0.78,-0.48,1
66,9.26,0.97,-0.48,1
66,3.25,-0.66,-0.48,1
66,21.75,-0.34,-0.48,1
66,18.5,-0.03,-0.48,1
66,18.42,-0.89,-0.48,1
66,13.5,-1.31,-0.48,1
66,15.36,0.15,-0.48,1
66,13.33,-0.38,-0.48,1
66,5.43,-0.47,-0.48,1
66,20.97,-0.86,-0.48,1
66,5.22,0.03,-0.48,1
66,2.83,-0.45,-0.48,1
66,12.17,0.04,-0.48,1
66,11.93,0.03,-0.48,1
66,3.42,-1.32,-0.48,1
66,8.69,0.49,-0.48,1
66,8.49,-1.1,-0.48,1
66,-0.29,-1.21,-0.48,1
66,7.48,0.59,-0.48,1
66,10.17,-1.81,-0.48,1
66,7.17,-0.25,-0.48,1
66,19.79,0.19,-0.48,1
66,12.8,0.48,-0.48,1
66,18.78,-1.85,-0.48,1
66,15.05,-1.7,-0.48,1
66,11.82,0.46,-0.48,1
66,5.7,-0.33,-0.48,1
66,21.61,-0.42,-0.48,1
66,9.79,-1.01,-0.48,1
66,9.61,-0.68,-0.48,1
66,21.27,0.76,-0.48,1
66,15.67,-0.73,-0.48,1
66,16.64,-0.35,-0.48,1
66,12.51,-0.3,-0.48,1
66,18.02,-1.1,-0.48,1
66,6.7,-0.14,-0.48,1
66,12.96,0.85,-0.48,1
66,14.3,-0.81,-0.48,1
66,12,-0.33,-0.48,1
66,2.91,-0.54,-0.48,1
66,3.93,-0.56,-0.48,1
66,4.95,0.28,-0.48,1
66,9.98,-0.73,-0.48,1
66,2.99,0.12,-0.48,1
66,21.54,-0.11,-0.48,1
66,23.62,-1.32,-0.48,1
66,15.16,-1.54,-0.48,1
66,23.62,0.29,-0.48,1
66,16.28,-0.68,-0.48,1
66,18.32,-0.91,-0.48,1
66,7.13,-1.15,-0.48,1
66,17.09,-0.57,-0.48,1
66,18.04,-0.41,-0.48,1
66,16.44,-0.05,-0.48,1
66,14.24,-0.13,-0.48,1
66,7.82,-0.77,-0.48,1
66,12.43,-1.61,-0.48,1
66,17.38,-1.02,-0.48,1
66,17.29,-0.6,-0.48,1
66,18.5,-0.3,-0.48,1
66,19.03,-0.5,-0.48,1
66,21.19,-0.28,-0.48,1
66,20.59,-1.15,-0.48,1
66,11.6,-0.92,-0.48,1
67,16.42,1.15,-0.04,0
67,22.56,1.51,-0.04,0
67,11.66,0.52,-0.04,0
67,8,0.25,-0.04,0
67,13.61,-1.57,-0.04,0
67,7.51,-0.99,-0.04,0
67,18.05,-0.21,-0.04,0
67,11.18,0.58,-0.04,0
67,20.72,-1.6,-0.04,0
67,6.95,-0.31,-0.04,0
67,3.55,0.34,-0.04,0
67,11.74,0.12,-0.04,0
67,4.1,-0.92,-0.04,0
67,20.66,1.07,-0.04,0
67,14.19,0.19,-0.04,0
67,19.44,0.02,-0.04,0
67,22.13,-0.37,-0.04,0
67,16.55,-0.25,-0.04,0
67,15.48,0.25,-0.04,0
67,10.21,0.56,-0.04,0
67,18.79,1,-0.04,0
67,15.44,0.81,-0.04,0
67,19.08,0.21,-0.04,0
67,14.26,0.2,-0.04,0
67,4.07,0.35,-0.04,0
67,8.8,-0.28,-0.04,0
67,12.98,-0.55,-0.04,0
67,7.48,-1.46,-0.04,0
67,4.23,-0.65,-0.04,0
67,13.11,0,-0.04,0
67,17.93,0.94,-0.04,0
67,22.78,1.39,-0.04,0
67,10.39,0.3,-0.04,0
67,7.04,-0.78,-0.04,0
67,17.36,-0.68,-0.04,0
67,15.9,-0.33,-0.04,0
67,7.13,-0.53,-0.04,0
67,7.31,0.68,-0.04,0
67,3.92,-0.01,-0.04,0
67,24.48,0.69,-0.04,0
67,8.94,0.83,-0.04,0
67,18,0.05,-0.04,0
67,22.06,-0.62,-0.04,0
67,15.92,-0.15,-0.04,0
67,9.12,0.3,-0.04,0
67,19.25,0.84,-0.04,0
67,19.52,-0.32,-0.04,0
67,12.76,-0.26,-0.04,0
67,21.32,0.35,-0.04,0
67,6.33,-1.39,-0.04,0
67,3.72,-1.97,-0.04,0
67,8.43,-0.2,-0.04,0
67,9.15,-1.81,-0.04,0
68,21.56,0.25,0.16,0
68,-2.83,-0.01,0.16,0
68,7.76,-1.13,0.16,0
68,8.81,-0.77,0.16,0
68,12.25,-1.37,0.16,0
68,3.48,-0.69,0.16,0
68,8.89,-0.01,0.16,0
68,3.34,-0.62,0.16,0
68,11.6,0.56,0.16,0
68,17.87,0.15,0.16,0
68,-0.82,0.29,0.16,0
68,20.14,0.91,0.16,0
68,14.1,0.27,0.16,0
68,16.45,0.44,0.16,0
68,19.75,0.85,0.16,0
68,5.94,0.18,0.16,0
68,6.29,0.4,0.16,0
68,13.09,1.02,0.16,0
68,14.52,0.56,0.16,0
68,-2.54,-1.17,0.16,0
68,11.75,0.9,0.16,0
68,18.36,1.13,0.16,0
68,15.03,-0.33,0.16,0
68,5.01,0.38,0.16,0
68,16.85,0.84,0.16,0
68,2.83,-0.12,0.16,0
68,13.15,1.06,0.16,0
68,23.23,-0.27,0.16,0
68,12.75,0.45,0.16,0
68,17.39,0.93,0.16,0
68,22.29,-0.05,0.16,0
68,19.52,0.11,0.16,0
68,13.42,-0.17,0.16,0
69,1.89,0.35,0.08,0
69,1.13,-0.99,0.08,0
69,2.49,-0.47,0.08,0
69,17.51,-0.35,0.08,0
69,6.22,-0.6,0.08,0
69,5.18,-1.14,0.08,0
69,5.33,0.52,0.08,0
69,13.03,0.02,0.08,0
69,20.27,0.57,0.08,0
69,19.76,0.86,0.08,0
69,10.99,0.53,0.08,0
69,20.63,-0.28,0.08,0
69,7.04,-0.37,0.08,0
69,2.87,0.28,0.08,0
69,13.21,0.8,0.08,0
69,15.45,0.37,0.08,0
69,8.62,-0.73,0.08,0
69,5.95,0.22,0.08,0
69,16.16,0.32,0.08,0
69,18.71,0.06,0.08,0
69,19.13,0.08,0.08,0
69,-2.83,-0.26,0.08,0
69,21.25,0.62,0.08,0
69,18.87,1.16,0.08,0
69,17.79,0.21,0.08,0
70,6.36,0.04,0.1,0
70,17.04,1.34,0.1,0
70,13.71,1.26,0.1,0
70,15.79,-0.17,0.1,0
70,19.22,0.96,0.1,0
70,11.45,-0.61,0.1,0
70,19.19,0.95,0.1,0
70,3.49,-0.58,0.1,0
70,10.52,0.9,0.1,0
70,10.97,-0.62,0.1,0
70,14.64,-0.14,0.1,0
70,8.51,-0.28,0.1,0
70,21.49,0.92,0.1,0
70,11.46,0.75,0.1,0
70,18.87,-0.87,0.1,0
70,17.84,0.14,0.1,0
70,5.66,-0.5,0.1,0
70,14.81,-0.66,0.1,0
70,6.65,0.16,0.1,0
70,20.24,0.52,0.1,0
70,23.5,0.81,0.1,0
70,7.29,0.37,0.1,0
70,16.29,0.44,0.1,0
70,12.08,-0.23,0.1,0
70,17.01,-0.63,0.1,0
70,1.57,0.22,0.1,0
70,17.31,0.76,0.1,0
70,18.89,0.88,0.1,0
70,18.03,-0.53,0.1,0
70,2.34,-0.47,0.1,0
70,22.26,-0.26,0.1,0
70,22.19,-0.44,0.1,0
70,8.29,-0.41,0.1,0
70,6.43,-0.39,0.1,0
70,7.18,-0.62,0.1,0
70,3.48,0.59,0.1,0
70,16.68,-0.39,0.1,0
70,20.66,0.23,0.1,0
70,8.49,-0.09,0.1,0
70,18.44,0.03,0.1,0
70,16.09,0.49,0.1,0
71,24.46,-0.21,-0.22,0
71,11.88,-0.25,-0.22,0
71,19.05,-0.47,-0.22,0
71,13.85,-0.56,-0.22,0
71,23.56,-0.07,-0.22,0
71,18.19,0.32,-0.22,0
71,17.12,0.54,-0.22,0
71,12.31,-1.13,-0.22,0
71,22.92,0.09,-0.22,0
71,5.98,-0.21,-0.22,0
71,8.72,-0.48,-0.22,0
71,1.88,-1.16,-0.22,0
71,7.51,-0.94,-0.22,0
71,11.04,1.04,-0.22,0
71,11.74,-0.71,-0.22,0
71,12.14,0.26,-0.22,0
71,16.75,-0.36,-0.22,0
71,4.3,-0.42,-0.22,0
71,18.06,0.7,-0.22,0
71,8.73,0.85,-0.22,0
71,15.1,-0.9,-0.22,0
71,20.97,-0.21,-0.22,0
71,4.12,-0.56,-0.22,0
71,20.61,-0.93,-0.22,0
71,4.94,-0.72,-0.22,0
71,16.07,0.71,-0.22,0
71,6.34,-1.19,-0.22,0
71,21.8,0.89,-0.22,0
71,16.08,-0.09,-0.22,0
71,17.31,-1.64,-0.22,0
71,6.97,0.11,-0.22,0
71,23.51,0.46,-0.22,0
72,5.27,-0.34,-1.04,0
72,15.4,-1.01,-1.04,0
72,2.93,-1.04,-1.04,0
72,7.3,-1.6,-1.04,0
72,9.12,-1.58,-1.04,0
72,2.88,-1.19,-1.04,0
72,4.59,-1.55,-1.04,0
72,0.33,0,-1.04,0
72,6.8,-2.15,-1.04,0
72,5.84,-0.57,-1.04,0
72,4.64,-1.12,-1.04,0
72,9.45,-2,-1.04,0
72,8.5,0.55,-1.04,0
72,4.53,0.31,-1.04,0
72,1.7,-1.12,-1.04,0
72,5.4,-1.3,-1.04,0
72,5.98,-0.58,-1.04,0
72,1.83,-1.83,-1.04,0
72,1.34,-1.12,-1.04,0
72,12.21,-1.34,-1.04,0
72,11.12,-1.2,-1.04,0
72,-1.33,-1.86,-1.04,0
72,6.55,-0.95,-1.04,0
72,4.63,-1.11,-1.04,0
72,3.88,-1.49,-1.04,0
72,10.67,0.37,-1.04,0
72,2.08,-0.41,-1.04,0
72,1.93,-2.5,-1.04,0
72,-1.51,-0.89,-1.04,0
72,7.63,-0.45,-1.04,0
72,2.11,-1.97,-1.04,0
72,4.23,-0.24,-1.04,0
72,18.78,-0.6,-1.04,0
72,7.72,-1.25,-1.04,0
72,1.78,-1.41,-1.04,0
72,6.68,-1.21,-1.04,0
72,15.47,-0.92,-1.04,0
72,8.92,-1.02,-1.04,0
72,11.44,-0.98,-1.04,0
72,9.11,-0.82,-1.04,0
72,8.12,-1.69,-1.04,0
72,0.4,-1.61,-1.04,0
72,5.23,-0.46,-1.04,0
72,4.24,-1.31,-1.04,0
72,2.36,-1.28,-1.04,0
72,5.63,-1.31,-1.04,0
72,-2.63,-0.86,-1.04,0
72,7.68,-0.46,-1.04,0
73,14.19,-0.19,-0.1,1
73,4.32,-0.28,-0.1,1
73,8.64,-0.28,-0.1,1
73,9.78,1.01,-0.1,1
73,7.46,-0.54,-0.1,1
73,18.34,0.21,-0.1,1
73,6.7,-0.42,-0.1,1
73,11.06,0.35,-0.1,1
73,15.35,0.07,-0.1,1
73,2.44,-0.24,-0.1,1
73,13.56,0.79,-0.1,1
73,9.27,-0.79,-0.1,1
73,12.18,-0.78,-0.1,1
73,15.55,-0.18,-0.1,1
73,18.63,-1.06,-0.1,1
73,5.63,0.17,-0.1,1
73,13.4,-1.04,-0.1,1
73,20.32,-0.79,-0.1,1
73,12.4,-0.44,-0.1,1
73,7.8,0.59,-0.1,1
73,22.94,-0.51,-0.1,1
73,14.74,-0.77,-0.1,1
73,12.87,1.02,-0.1,1
73,23.04,-0.08,-0.1,1
73,20.49,0.58,-0.1,1
73,9.25,-1.22,-0.1,1
73,10.87,0.74,-0.1,1
73,6.22,-0.11,-0.1,1
73,9.34,-0.55,-0.1,1
73,7.04,-0.6,-0.1,1
73,16.81,0.2,-0.1,1
73,20.57,-0.26,-0.1,1
